reported_date,province_state,population,lat,lng,confirmed,active,deaths,recovered,hospitalization_rate,incident_rate,mortality_rate,people_hospitalized,people_tested,testing_rate
2020-04-27,Wyoming,578759,42.756,-107.3025,520,513,7,342,10.38,104.58,1.35,54,8167,1642.47
2020-05-04,Wyoming,578759,42.756,-107.3025,596,198,7,391,10.07,119.86,1.17,60,10454,2102.41
2020-05-03,Wyoming,578759,42.756,-107.3025,586,188,7,391,10.24,117.85,1.19,60,10219,2055.14
2020-05-02,Wyoming,578759,42.756,-107.3025,579,185,7,387,10.02,116.44,1.21,58,10029,2016.93
2020-05-01,Wyoming,578759,42.756,-107.3025,566,186,7,373,9.89,113.83,1.24,56,9695,1949.76
2020-05-08,Wyoming,578759,42.756,-107.3025,644,209,7,428,9.32,129.51,1.09,60,12038,2420.96
2020-05-07,Wyoming,578759,42.756,-107.3025,635,212,7,416,9.29,127.7,1.1,59,12034,2420.16
2020-05-06,Wyoming,578759,42.756,-107.3025,631,215,7,409,9.51,126.9,1.11,60,12007,2414.73
2020-05-05,Wyoming,578759,42.756,-107.3025,604,192,7,405,9.93,121.47,1.16,60,10915,2195.12
2020-05-11,Wyoming,578759,42.756,-107.3025,669,219,7,443,9.87,134.54,1.05,66,12065,2426.39
2020-05-10,Wyoming,578759,42.756,-107.3025,662,212,7,443,9.82,133.13,1.06,65,12064,2426.19
2020-05-09,Wyoming,578759,42.756,-107.3025,653,208,7,438,9.8,131.32,1.07,64,12047,2422.77
2020-05-15,Wyoming,578759,42.756,-107.3025,716,222,7,487,9.5,123.71,0.98,68,16022,2768.34
2020-05-14,Wyoming,578759,42.756,-107.3025,701,214,7,480,9.56,121.12,1,67,15430,2666.05
2020-05-13,Wyoming,578759,42.756,-107.3025,688,204,7,477,9.74,138.36,1.02,67,15059,3028.52
2020-05-12,Wyoming,578759,42.756,-107.3025,675,191,7,477,9.93,135.75,1.04,67,15059,3028.52
2020-05-19,Wyoming,578759,42.756,-107.3025,776,262,10,504,9.41,134.08,1.29,73,17850,3084.19
2020-05-18,Wyoming,578759,42.756,-107.3025,766,258,10,498,9.53,132.35,1.31,73,17085,2952.01
2020-05-17,Wyoming,578759,42.756,-107.3025,754,248,8,498,9.28,130.28,1.06,70,17085,2952.01
2020-05-16,Wyoming,578759,42.756,-107.3025,741,238,7,496,9.31,128.03,0.94,69,16394,2832.61
2020-05-23,Wyoming,578759,42.756,-107.3025,813,250,12,551,9.47,140.47,1.48,77,20034,3461.54
2020-05-22,Wyoming,578759,42.756,-107.3025,803,240,12,551,9.46,138.75,1.49,76,19424,3356.15
2020-05-21,Wyoming,578759,42.756,-107.3025,801,255,12,534,9.36,138.4,1.5,75,18840,3255.24
